,Unnamed: 0,content,cleaned_content,score,at,thumbsUpCount,sentiment_score,final_theme
8514,8514,Awesome app. GUI helps to identify the utilization of our time.,awesome app gui helps identify utilization time,5,2020-10-03 07:14:18,0,1.0,Efficiency
8515,8515,Love this absolutely easy to work with and so helpful. Thank you!,love absolutely easy work helpful thank,5,2020-10-02 23:10:27,0,0.4666666666666667,Efficiency
8516,8516,"Excellent for visualizing your day and ""where you are"" in your agenda",excellent visualizing day agenda,5,2020-10-02 16:00:53,0,1.0,Retention Drivers
8517,8517,Loved it since day one. It is now one of the first apps I install on a new phone. For me it is a must have. So easy to manage time. Like a watch for meetings!,loved since day one one first apps install new phone must easy manage time like watch meetings,5,2020-10-02 12:27:39,1,0.3799242424242424,Monetization Sentiment
8518,8518,Good,good,5,2020-10-02 07:25:48,0,0.7,Low Signal
8519,8519,"I recommend this app. Very good app, Nice work developer/s, Thanks for creating this app. This app helps the user to get things done smoothly, It helps the user to manage the time and also you can track everything you do.",recommend app good app nice work developers thanks creating app app helps user get things done smoothly helps user manage time also track everything,5,2020-10-02 06:35:57,1,0.475,Efficiency
8520,8520,I really love this app! It's especially great if you have several things to do in a day. You can see everything at a glance.,really love app especially great several things day see everything glance,5,2020-10-01 16:35:33,1,0.5,Retention Drivers
8521,8521,Nice.. quite an appreciable !,nice quite appreciable,5,2020-10-01 07:35:16,0,0.6,Product Usability & Aesthetics
8522,8522,Awesome,awesome,5,2020-10-01 04:37:48,0,1.0,Low Signal
8523,8523,Amazing,amazing,5,2020-09-30 20:30:39,0,0.6000000000000001,Low Signal
8524,8524,Really well designed and intuitive to use,really well designed intuitive use,5,2020-09-30 16:29:38,0,0.2,Product Usability & Aesthetics
8525,8525,Gracias a esta aplicación me he podido organizar mucho mejor.,gracias esta aplicacin podido organizar mucho mejor,5,2020-09-30 15:34:59,0,0.0,Noise
8526,8526,Amazing visibility on your day,amazing visibility day,5,2020-09-29 20:27:50,0,0.6000000000000001,Retention Drivers
8527,8527,"Sectograph is so helpful for me to visualize my day and how I'm going to spend my time. It's almost like a pie chart of my time, perfect for this visual learner. What I would love is a companion app (watch face or widget) on Samsung Galaxy watches so I can see it on my wrist, too. I use the the widget on my phone's home screen all the time. I love it!",sectograph helpful visualize day im going spend time almost like pie chart time perfect visual learner would love companion app watch face widget samsung galaxy watches see wrist use widget phones home screen time love,5,2020-09-29 19:03:11,61,0.5,Retention Drivers
8528,8528,The best,best,5,2020-09-29 15:20:12,0,1.0,Low Signal
8529,8529,A very nice app for time management. A good User Interface.,nice app time management good user interface,5,2020-09-29 10:10:04,1,0.6499999999999999,Efficiency
8530,8530,amazing app for Scheduling,amazing app scheduling,5,2020-09-28 11:11:40,0,0.6000000000000001,Low Signal
8531,8531,Very helpful for visualizing your day/time commitments. This has helped me to better manage my time and stay productive longer than I used to do on a traditional calendar.,helpful visualizing daytime commitments helped better manage time stay productive longer used traditional calendar,5,2020-09-28 01:55:03,1,0.25,Monetization Sentiment
8532,8532,Great tool for visualy keeping your schedule at the front of your mind! With my ADHD i suffer from time blindness and this tool coupled with agressively scheduling time to update my calander makes a great way to keep track of what i need to do and when.,great tool visualy keeping schedule front mind adhd suffer time blindness tool coupled agressively scheduling time update calander makes great way keep track need,5,2020-09-27 18:21:39,6,0.8,Retention Drivers
8533,8533,The idea of daily workflow as a clock widget is great.,idea daily workflow clock widget great,5,2020-09-27 14:12:15,0,0.4,Retention Drivers
8534,8534,Love the way this app shows my day - works like my brain does!,love way app shows day works like brain,5,2020-09-27 13:28:31,0,0.5,Retention Drivers
8535,8535,Helps with managing my ADHD by making my schedule easily visible on my homescreen!,helps managing adhd making schedule easily visible homescreen,5,2020-09-27 01:25:40,0,0.4333333333333333,Efficiency
8536,8536,"It's clean, simple, easy to use and such a helpful reminder of my day's schedule without being pushy. It's helped bring structure to my day, whether I follow the plans to the T or not.",clean simple easy use helpful reminder days schedule without pushy helped bring structure day whether follow plans,5,2020-09-26 22:50:58,1,0.2666666666666666,Retention Drivers
8537,8537,Love this app. So helpful to see schedule and time differently.,love app helpful see schedule time differently,5,2020-09-26 19:06:44,0,0.25,Efficiency
8538,8538,I love this app!,love app,5,2020-09-26 12:20:22,0,0.5,Low Signal
8539,8539,"Love this app, it's very helpful.",love app helpful,5,2020-09-26 11:06:44,0,0.5,Efficiency
8540,8540,Really like the widget. Being able to set the center to actually open the clock app is a big plus for me. Very well done and useful.,really like widget able set center actually open clock app big plus well done useful,5,2020-09-26 09:03:11,1,0.15,Efficiency
8541,8541,"Great app! Would kill to be able to spin/advance the time hand on the widget! But understand this is probably a limitation of the Android operating system. Aside from that, this widget has been a key factor in improving my daily productivity a significant amount. Integrates perfectly with my Google Calendar and Google tasks. Thank you developers! Life savers!",great app would kill able spinadvance time hand widget understand probably limitation android operating system aside widget key factor improving daily productivity significant amount integrates perfectly google calendar google tasks thank developers life savers,5,2020-09-26 05:37:47,18,0.4458333333333333,Monetization Sentiment
8542,8542,"I bought the full version and I am quite gappy with it. It's a cheap, one-time purchase, and it gives you a bunch of extra features.",bought full version quite gappy cheap onetime purchase gives bunch extra features,5,2020-09-25 19:57:23,1,0.25,Monetization Sentiment
8543,8543,Loved it.. But keep improving and make brilliant experiences for customer,loved keep improving make brilliant experiences customer,5,2020-09-25 11:46:06,0,0.8,Monetization Sentiment
8544,8544,"First impressions: excellent app. settings page could be more organized, but widget usability more than makes up for it.",first impressions excellent app settings page could organized widget usability makes,5,2020-09-25 03:59:09,1,0.625,Efficiency
8545,8545,The sectograph view adds a lot to the traditional calendar representation.,sectograph view adds lot traditional calendar representation,5,2020-09-24 12:17:31,0,0.0,Feature Requests & Friction
8546,8546,"I love the concept. This is something I've been looking for a long time. I have installed Sectograph; however, I haven't been able to make it work using sync with Outlook. I use Exchange as corporate email and this app is really practical and useful for my work. I have tried sync my calendar with google but I haven't been able to do it in the right, fully automated manner. I was able to sync with Outlook however even when the app is connected and without any issue the events does not show. I have tried what you explain in your FAQs without success. I'm a little bit frustrated since I'd love to use it but it seems impossible. I'll really appreciate any hint/help you can provide me. The 5 stars is for the overall concept, since I haven't been able to use it yet.",love concept something ive looking long time installed sectograph however havent able make work using sync outlook use exchange corporate email app really practical useful work tried sync calendar google havent able right fully automated manner able sync outlook however even app connected without issue events show tried explain faqs without success im little bit frustrated since id love use seems impossible ill really appreciate hinthelp provide stars overall concept since havent able use yet,5,2020-09-23 20:50:52,22,0.1211970899470899,Monetization Sentiment
8547,8547,"Heads Up, ADDers!",heads adders,5,2020-09-23 11:14:35,0,0.0,Feature Requests & Friction
8548,8548,"Most useful widget I've ever gotten, it keeps me well in track and as a person with ADHD this is a lifesaver",useful widget ive ever gotten keeps well track person adhd lifesaver,5,2020-09-23 09:03:09,0,0.3,Efficiency
8549,8549,helpful,helpful,5,2020-09-23 08:23:38,0,0.0,Efficiency
8550,8550,"I have ADHD. Time management and planning are my worst nightmares. This app makes it so easy to SEE my schedule. The visual representation of the wheel makes it easier to make sense of how much time I have. It's also SO helpful to see how far I am into my day... I could go on. It's a great app and worth the premium price, but the free version is also fantastic.",adhd time management planning worst nightmares app makes easy see schedule visual representation wheel makes easier make sense much time also helpful see far day could go great app worth premium price free version also fantastic,5,2020-09-23 00:01:29,8,0.1814814814814814,Monetization Sentiment
8551,8551,Good time management,good time management,5,2020-09-22 17:49:56,0,0.7,Efficiency
8552,8552,KAMU.HARUS.DOWNLOAD.INI. PERIODDDTT. VALID. NO DEBAT. Ini bagus banget 😭😭 nyesel baru tau sekarang,kamuharusdownloadini periodddtt valid debat ini bagus banget nyesel baru tau sekarang,5,2020-09-22 09:49:29,0,0.0,Noise
8553,8553,Great,great,5,2020-09-21 15:57:02,0,0.8,Low Signal
8554,8554,The experience with this app has so far been awesome. It has helped me a lot to plan the day.,experience app far awesome helped lot plan day,5,2020-09-21 15:43:25,0,0.55,Retention Drivers
8555,8555,Stylish and useful,stylish useful,5,2020-09-21 08:38:42,0,0.4,Efficiency
8556,8556,"Nice visual to organize and follow schedule. I would like to add personal routines... exercise, time bonding with children...but this app does not promise this..",nice visual organize follow schedule would like add personal routines exercise time bonding childrenbut app promise,5,2020-09-21 00:08:43,3,0.1999999999999999,Monetization Sentiment
8557,8557,Does what I neef.,neef,5,2020-09-20 17:52:22,0,0.0,Noise
8558,8558,Awesome,awesome,5,2020-09-20 12:15:20,0,1.0,Low Signal
8559,8559,I love this app . Its exactly what I needed,love app exactly needed,5,2020-09-20 11:11:45,0,0.375,Low Signal
8560,8560,The best ever apps to help you manage ur time... Simple and easy to catch up,best ever apps help manage ur time simple easy catch,5,2020-09-20 08:29:25,0,0.4777777777777778,Efficiency
8561,8561,Excellent,excellent,5,2020-09-20 03:39:36,0,1.0,Low Signal
8562,8562,Easy to use,easy use,5,2020-09-19 21:06:09,0,0.4333333333333333,Product Usability & Aesthetics
8563,8563,Jabardast maja as gaya,jabardast maja gaya,5,2020-09-19 15:36:53,0,0.0,Noise
8564,8564,Good stuff,good stuff,5,2020-09-19 05:07:07,0,0.7,Low Signal
8565,8565,Awesome app! Easier to keep track of schedule and never forget a thing.,awesome app easier keep track schedule never forget thing,5,2020-09-18 14:27:24,0,1.0,Retention Drivers
8566,8566,Awesome.,awesome,5,2020-09-18 02:25:30,0,1.0,Low Signal
8567,8567,"I like it, incredibly useful for seeing how busy my day is at a glance.",like incredibly useful seeing busy day glance,5,2020-09-17 21:36:59,0,0.2,Retention Drivers
8568,8568,"Most of my issues with this are due to Google Tasks not syncing with Google Calendar on Android, although I do believe they are testing roll-out of that by region. Makes my day feel like a Majora's Mask adventure, and really multiplies my concentration. An absolute must-have.",issues due google tasks syncing google calendar android although believe testing rollout region makes day feel like majoras mask adventure really multiplies concentration absolute musthave,5,2020-09-17 21:30:34,0,0.0916666666666666,Monetization Sentiment
